Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2006","2006","%","6.76","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2007","2007","%","6.69","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2008","2008","%","6.63","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2009","2009","%","6.56","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2010","2010","%","6.5","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2011","2011","%","6.44","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2012","2012","%","6.44","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2013","2013","%","6.45","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2014","2014","%","6.46","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2015","2015","%","6.47","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2016","2016","%","6.47","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2017","2017","%","6.47","Fc","Calculated data"
"EL","Land use indicators","33","Canada","7209","Share in Land area","6610","Agricultural land","2018","2018","%","6.49","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","1998","1998","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","1999","1999","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2000","2000","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2001","2001","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2002","2002","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2003","2003","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2004","2004","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2005","2005","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2006","2006","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2007","2007","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2008","2008","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2009","2009","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2010","2010","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2011","2011","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2012","2012","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2013","2013","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2014","2014","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2015","2015","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2016","2016","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2017","2017","%","11.25","Fc","Calculated data"
"EL","Land use indicators","36","Cayman Islands","7209","Share in Land area","6610","Agricultural land","2018","2018","%","11.25","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","1998","1998","%","8.27","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","1999","1999","%","8.27","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2000","2000","%","8.27","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2001","2001","%","8.27","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2002","2002","%","8.27","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2003","2003","%","8.34","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2004","2004","%","8.37","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2005","2005","%","8.37","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2006","2006","%","8.36","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2007","2007","%","8.36","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2008","2008","%","8.36","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2009","2009","%","8.4","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2010","2010","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2011","2011","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2012","2012","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2013","2013","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2014","2014","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2015","2015","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2016","2016","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2017","2017","%","8.15","Fc","Calculated data"
"EL","Land use indicators","37","Central African Republic","7209","Share in Land area","6610","Agricultural land","2018","2018","%","8.15","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","1998","1998","%","38.62","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","1999","1999","%","38.62","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2000","2000","%","38.62","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2001","2001","%","38.86","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2002","2002","%","38.7","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2003","2003","%","38.78","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2004","2004","%","38.78","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2005","2005","%","38.86","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2006","2006","%","38.86","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2007","2007","%","38.86","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2008","2008","%","38.86","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2009","2009","%","38.94","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2010","2010","%","39.1","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2011","2011","%","39.18","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2012","2012","%","39.46","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2013","2013","%","39.74","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2014","2014","%","39.9","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2015","2015","%","39.9","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2016","2016","%","39.9","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2017","2017","%","39.9","Fc","Calculated data"
"EL","Land use indicators","39","Chad","7209","Share in Land area","6610","Agricultural land","2018","2018","%","39.9","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","1998","1998","%","40.4","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","1999","1999","%","39.9","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2000","2000","%","39.9","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2001","2001","%","37.88","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2002","2002","%","37.37","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2003","2003","%","37.37","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2004","2004","%","37.88","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2005","2005","%","38.38","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2006","2006","%","42.42","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2007","2007","%","41.41","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2008","2008","%","40.91","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2009","2009","%","44.44","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2010","2010","%","46.01","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2011","2011","%","48.54","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2012","2012","%","48.28","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2013","2013","%","47.78","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2014","2014","%","48.08","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2015","2015","%","46.77","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2016","2016","%","46.92","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2017","2017","%","46.57","Fc","Calculated data"
"EL","Land use indicators","259","Channel Islands","7209","Share in Land area","6610","Agricultural land","2018","2018","%","46.57","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","1998","1998","%","20.47","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","1999","1999","%","20.25","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2000","2000","%","20.32","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2001","2001","%","20.38","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2002","2002","%","20.93","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2003","2003","%","20.75","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2004","2004","%","21.43","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2005","2005","%","21.36","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2006","2006","%","21.25","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2007","2007","%","21.16","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2008","2008","%","21.23","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2009","2009","%","21.23","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2010","2010","%","21.17","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2011","2011","%","21.24","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2012","2012","%","21.19","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2013","2013","%","21.22","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2014","2014","%","21.2","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2015","2015","%","21.23","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2016","2016","%","21.17","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2017","2017","%","21.19","Fc","Calculated data"
"EL","Land use indicators","40","Chile","7209","Share in Land area","6610","Agricultural land","2018","2018","%","21.11","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","1998","1998","%","55.57","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","1999","1999","%","55.57","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2000","2000","%","55.57","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2001","2001","%","55.63","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2002","2002","%","55.7","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2003","2003","%","55.76","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2004","2004","%","55.82","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2005","2005","%","55.88","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2006","2006","%","55.95","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2007","2007","%","56.01","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2008","2008","%","56.07","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2009","2009","%","56.13","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2010","2010","%","56.12","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2011","2011","%","56.12","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2012","2012","%","56.11","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2013","2013","%","56.11","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2014","2014","%","56.1","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2015","2015","%","56.09","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2016","2016","%","56.08","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2017","2017","%","56.08","Fc","Calculated data"
"EL","Land use indicators","351","China","7209","Share in Land area","6610","Agricultural land","2018","2018","%","56.08","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","1998","1998","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","1999","1999","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2000","2000","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2001","2001","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2002","2002","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2003","2003","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2004","2004","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2005","2005","%","6.67","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2006","2006","%","5.71","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2007","2007","%","5.71","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2008","2008","%","5.71","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2009","2009","%","5.71","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2010","2010","%","5.24","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2011","2011","%","5.24","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2012","2012","%","4.86","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2013","2013","%","4.86","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2014","2014","%","4.86","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2015","2015","%","4.86","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2016","2016","%","4.76","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2017","2017","%","4.86","Fc","Calculated data"
"EL","Land use indicators","96","China, Hong Kong SAR","7209","Share in Land area","6610","Agricultural land","2018","2018","%","4.76","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","1998","1998","%","55.69","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","1999","1999","%","55.69","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2000","2000","%","55.69","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2001","2001","%","55.76","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2002","2002","%","55.82","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2003","2003","%","55.88","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2004","2004","%","55.95","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2005","2005","%","56.01","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2006","2006","%","56.07","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2007","2007","%","56.14","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2008","2008","%","56.2","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2009","2009","%","56.26","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2010","2010","%","56.25","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2011","2011","%","56.25","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2012","2012","%","56.24","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2013","2013","%","56.24","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2014","2014","%","56.23","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2015","2015","%","56.22","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2016","2016","%","56.21","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2017","2017","%","56.21","Fc","Calculated data"
"EL","Land use indicators","41","China, mainland","7209","Share in Land area","6610","Agricultural land","2018","2018","%","56.21","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","1998","1998","%","24.26","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","1999","1999","%","24.15","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2000","2000","%","24.03","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2001","2001","%","23.98","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2002","2002","%","23.92","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2003","2003","%","23.84","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2004","2004","%","23.61","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2005","2005","%","23.52","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2006","2006","%","23.44","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2007","2007","%","23.33","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2008","2008","%","23.21","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2009","2009","%","23.02","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2010","2010","%","22.96","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2011","2011","%","22.82","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2012","2012","%","22.68","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2013","2013","%","22.59","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2014","2014","%","22.58","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2015","2015","%","22.5","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2016","2016","%","22.42","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2017","2017","%","22.39","Fc","Calculated data"
"EL","Land use indicators","214","China, Taiwan Province of","7209","Share in Land area","6610","Agricultural land","2018","2018","%","22.33","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","1998","1998","%","41.05","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","1999","1999","%","41.16","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2000","2000","%","40.43","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2001","2001","%","37.63","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2002","2002","%","37.5","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2003","2003","%","37.9","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2004","2004","%","38.21","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2005","2005","%","38.36","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2006","2006","%","38.01","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2007","2007","%","38.25","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2008","2008","%","38.41","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2009","2009","%","38.34","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2010","2010","%","38.31","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2011","2011","%","37.6","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2012","2012","%","38.41","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2013","2013","%","40.39","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2014","2014","%","40.36","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2015","2015","%","40.34","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2016","2016","%","40.31","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2017","2017","%","44.61","Fc","Calculated data"
"EL","Land use indicators","44","Colombia","7209","Share in Land area","6610","Agricultural land","2018","2018","%","44.61","Fc","Calculated data"
